age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,attrition,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale
22,2451,1,4,4,3,2,1,1,1,2,3,0,15,0,1,3,8,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,4240,2,19,2,2,1,2,3,4,3,3,0,13,0,0,0,6,3,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48,10999,7,27,15,11,3,2,3,2,3,3,0,14,0,0,3,4,4,1,4,8,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,5003,6,8,2,2,4,3,3,2,3,3,0,14,0,0,6,7,2,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,12742,1,21,21,6,4,2,4,3,3,3,0,16,0,1,3,1,1,1,11,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,4227,0,4,3,2,1,3,4,2,3,3,0,18,0,1,2,2,4,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,3917,1,3,3,2,2,3,4,1,2,4,0,20,0,1,4,10,3,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42,18303,6,21,1,0,4,3,3,2,4,3,0,13,0,0,3,5,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50,2380,4,8,1,0,1,3,4,2,3,3,0,18,0,0,5,9,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,13726,3,30,5,3,3,2,4,1,3,3,1,13,0,0,4,2,3,1,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,4777,5,15,1,0,1,1,2,1,1,3,0,15,1,0,2,11,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55,6385,3,17,8,7,3,3,2,4,3,3,1,14,0,2,3,18,4,2,6,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,19973,1,21,21,16,2,1,3,2,3,4,0,22,0,2,3,7,1,0,5,10,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
38,6861,8,19,1,0,2,3,4,3,3,3,1,12,0,0,1,3,4,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,4969,8,7,2,2,2,1,1,4,3,3,0,18,1,0,6,29,2,0,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,19845,1,33,32,14,1,1,4,4,3,3,0,15,1,1,3,2,1,1,6,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,13320,3,23,12,11,4,4,4,3,3,3,1,18,0,1,2,28,3,1,11,11,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,6347,0,19,18,7,4,3,3,1,3,3,0,12,0,1,3,1,3,0,0,13,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,2743,1,18,17,13,3,4,1,3,3,3,0,16,1,0,1,16,4,1,15,14,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,10880,1,21,21,6,4,3,1,3,3,3,1,13,0,0,2,22,3,2,2,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,2342,0,3,2,2,2,2,4,4,2,3,0,19,0,0,2,8,1,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
45,17650,3,26,9,3,4,3,4,2,4,3,0,13,0,1,4,11,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,4025,9,10,8,7,4,3,3,2,3,3,0,12,0,0,2,29,4,0,7,7,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,9725,0,16,15,1,2,4,4,4,2,3,0,11,0,1,2,1,4,1,0,9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
59,11904,3,14,6,4,2,3,4,3,1,3,1,14,0,1,1,1,2,1,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,2177,1,6,6,3,2,3,2,1,3,3,0,16,0,0,3,24,4,1,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,7525,2,30,15,7,3,2,2,1,3,3,0,12,0,1,2,2,3,2,6,12,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,4834,7,9,1,0,1,3,3,2,2,3,0,14,1,1,3,15,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,2042,6,6,3,2,1,3,1,2,3,3,1,14,1,1,2,2,3,2,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,2220,1,1,1,1,3,3,3,4,3,3,1,19,0,1,2,10,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28,1052,1,1,1,0,4,3,2,2,3,4,0,22,0,0,5,10,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,2821,3,8,2,2,3,3,3,1,3,3,0,16,0,1,2,3,4,2,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,19237,2,29,8,1,2,3,3,4,2,3,1,11,0,1,2,2,4,1,7,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,4107,3,8,4,3,4,3,2,1,2,3,0,15,0,0,3,3,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40,8396,1,8,7,7,3,3,1,2,2,3,0,14,0,1,3,26,3,1,7,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2007,1,5,5,3,1,2,3,3,3,3,0,13,0,2,5,1,1,2,1,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,19627,9,23,2,2,4,3,4,4,3,3,0,17,0,2,0,1,4,1,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54,10686,6,13,9,4,3,2,3,2,3,3,0,11,0,1,4,2,4,1,7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56,2942,2,18,5,4,1,3,3,2,3,3,0,19,0,1,4,9,3,2,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,8858,0,15,14,8,4,2,4,2,2,3,0,11,0,0,2,12,5,1,7,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
55,16756,7,31,9,7,3,2,1,2,4,3,0,15,0,0,3,2,1,0,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43,10798,5,18,1,0,3,2,4,3,3,3,0,13,0,1,5,25,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2323,1,2,2,2,4,3,4,2,3,3,1,14,1,0,3,9,3,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21,1416,1,1,1,0,3,2,1,1,2,3,0,13,1,0,6,10,3,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,4615,8,19,16,13,4,2,1,1,3,4,1,23,0,3,2,8,4,1,1,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,2461,9,18,10,0,1,3,3,3,4,3,1,12,1,3,2,4,4,1,2,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,8722,1,10,10,7,2,2,1,1,2,3,0,12,1,0,2,24,2,0,1,9,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26,3955,1,6,5,3,1,2,1,1,3,3,0,16,0,2,2,1,2,1,1,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,9957,0,7,6,2,3,3,1,3,2,3,0,15,0,1,1,20,3,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41,3376,1,10,10,6,2,4,3,3,3,3,0,13,0,0,3,7,2,1,0,8,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,8823,0,20,19,9,3,2,3,1,2,3,0,18,0,1,4,17,1,1,1,9,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,10322,4,14,11,10,1,3,4,4,3,4,0,20,0,1,6,20,4,1,11,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,4621,1,3,3,2,1,1,3,4,3,3,0,19,0,3,4,8,5,0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,10976,3,23,3,2,4,3,2,2,3,3,0,18,0,1,4,2,1,2,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,3660,3,10,8,7,3,3,3,4,4,3,0,13,0,0,4,10,3,1,1,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,10482,9,24,20,6,2,2,1,4,3,3,0,14,1,1,1,1,2,1,3,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,7119,4,9,3,2,4,2,4,3,3,3,0,15,0,1,2,5,3,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35,9582,0,9,8,7,4,3,1,1,3,4,1,22,1,0,2,4,3,1,4,7,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,4508,1,14,13,7,1,2,3,2,3,4,0,22,1,0,4,29,4,2,3,8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2207,1,4,4,2,1,3,3,4,2,3,0,16,0,1,5,15,2,1,2,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,7756,0,7,6,2,1,3,4,3,2,3,0,17,0,0,1,3,1,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,6694,2,8,1,0,4,2,4,3,3,3,1,14,0,3,5,10,4,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3691,1,7,7,7,4,3,4,2,4,3,1,15,1,1,3,4,1,1,5,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26,2377,1,1,1,1,1,3,3,3,2,4,0,20,1,1,0,21,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,2313,4,5,2,2,1,2,2,2,3,4,1,20,1,0,0,25,3,1,2,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,17665,0,23,22,6,4,3,1,4,3,3,0,17,0,1,3,2,2,1,13,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28,2596,1,1,1,0,1,2,2,1,3,3,0,15,1,2,2,1,3,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,4728,3,5,0,0,4,3,3,4,3,3,1,14,1,0,4,1,4,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33,4302,0,4,3,2,4,3,2,3,3,3,0,17,0,1,3,7,3,2,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,2979,3,6,0,0,3,2,4,4,3,3,0,17,0,3,2,3,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,16885,2,27,5,4,1,4,4,3,2,4,0,22,0,0,3,1,4,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45,5593,1,15,15,10,2,2,3,4,3,3,0,13,0,1,2,9,4,0,4,12,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,10445,7,18,8,6,2,3,2,4,3,3,0,19,0,0,4,7,4,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38,8740,0,9,8,7,3,2,3,2,3,3,1,14,0,2,2,10,4,1,2,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,2514,4,11,7,5,3,3,4,1,3,4,0,22,0,1,1,28,4,1,1,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,7655,0,10,9,7,4,3,2,2,2,3,0,17,0,3,3,3,3,1,1,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,17465,3,23,12,9,1,3,3,4,3,3,0,12,0,1,3,3,1,1,4,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,7351,7,10,1,0,4,3,2,3,3,3,0,16,0,0,2,2,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43,10820,8,18,8,7,3,3,1,3,3,3,0,11,0,1,1,27,3,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,12169,7,21,18,7,1,3,4,4,3,3,0,11,1,3,4,2,3,2,11,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,19626,1,21,20,7,3,2,3,1,4,3,0,14,0,0,2,14,3,1,4,9,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,2070,1,2,2,2,4,2,2,3,4,3,1,11,0,0,6,1,1,1,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,6782,9,9,5,4,3,3,2,3,2,3,0,15,0,0,2,9,3,0,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,7779,2,18,11,9,1,3,4,1,3,4,0,20,0,0,0,18,4,0,0,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,2791,0,3,2,2,3,4,4,1,3,3,0,12,0,1,4,20,3,2,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28,3201,0,6,5,3,1,2,2,1,1,3,0,17,0,0,2,2,1,1,0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,4968,1,5,5,2,4,3,4,4,3,3,0,11,0,1,3,11,2,2,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49,13120,6,22,9,8,4,2,2,2,3,3,0,17,0,1,3,8,4,1,2,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,4033,2,5,3,2,4,3,3,4,2,3,0,11,0,0,3,2,2,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29,3291,0,8,7,5,4,3,2,4,2,3,0,14,0,2,2,10,3,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,4272,4,16,1,0,2,1,4,1,3,3,0,19,0,0,3,29,3,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,5056,1,10,10,7,2,2,4,3,2,3,1,15,0,1,2,8,1,1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2844,1,7,7,6,3,4,3,4,4,3,0,13,0,1,2,1,3,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,2703,1,3,3,1,3,2,3,4,3,3,1,14,0,1,2,6,3,2,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,1904,1,0,0,0,3,3,3,4,3,3,0,12,1,0,0,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,8224,0,6,5,2,1,3,1,1,3,3,1,17,1,0,3,9,4,1,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41,4766,3,6,1,0,2,3,4,1,3,3,1,11,0,1,4,12,4,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,2610,1,2,2,2,3,3,3,3,2,3,0,12,1,1,5,15,3,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,5731,7,9,6,2,3,2,4,3,3,3,0,13,0,2,2,25,2,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,2539,1,4,4,2,4,2,3,3,3,3,0,13,0,1,0,6,3,1,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,5714,1,6,6,5,2,3,3,1,2,4,0,20,0,0,3,9,1,1,1,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,4323,1,6,5,4,3,3,3,2,1,3,0,17,0,0,2,8,4,1,1,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29,7336,1,11,11,8,4,2,1,1,1,3,0,13,1,1,3,23,1,1,3,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,13499,9,20,18,7,2,3,3,3,2,3,0,17,0,0,3,9,4,2,2,13,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,13758,0,22,21,9,3,3,1,2,2,3,1,12,1,0,2,12,3,2,13,14,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,5155,7,9,6,4,2,3,1,4,4,3,0,13,0,0,3,4,4,1,1,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,2258,6,10,8,0,4,2,3,2,3,3,0,12,0,1,2,1,4,1,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,3597,8,6,4,3,4,3,2,4,3,4,0,22,0,0,2,24,3,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,2515,1,1,1,1,3,3,4,4,2,3,1,11,1,0,4,12,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,4420,1,8,8,7,1,4,4,2,3,4,0,22,0,1,2,3,4,1,0,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,6578,1,10,10,3,3,2,3,1,3,3,0,18,0,1,3,10,3,1,1,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40,4422,3,16,1,1,3,2,4,4,1,3,1,13,0,1,3,26,2,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,10274,2,15,7,7,3,2,2,2,4,3,0,18,0,1,2,2,3,1,6,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,5343,0,14,13,9,4,2,1,3,3,4,0,20,0,0,3,1,3,2,4,9,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,2376,1,2,2,2,4,2,4,2,4,3,0,13,0,1,2,4,4,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
43,5346,8,7,4,3,1,1,3,2,2,3,0,13,1,0,2,9,3,1,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,2827,1,1,1,0,3,3,1,3,3,3,0,12,0,3,3,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56,19943,4,28,5,2,4,3,1,4,3,3,0,13,0,1,2,4,4,1,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,3131,1,10,10,8,2,3,4,1,3,3,0,13,0,1,5,6,1,1,0,8,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,2552,1,1,1,1,3,3,1,3,3,4,0,25,0,0,4,9,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,4477,4,7,3,2,1,3,3,3,2,3,1,19,0,1,2,7,3,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,6474,1,14,14,8,4,2,4,2,2,3,0,13,0,1,2,1,3,1,3,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20,3033,1,2,2,2,1,2,3,1,2,3,0,12,0,0,2,3,3,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,2936,1,6,6,4,3,3,3,3,3,3,1,11,1,0,4,10,4,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,18606,3,26,7,7,4,3,3,2,3,3,0,18,0,1,6,7,2,1,4,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,2168,0,6,5,4,2,1,4,1,2,3,1,18,0,1,2,15,1,1,1,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,2853,0,1,0,0,3,2,4,2,3,3,1,11,1,1,5,3,4,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,17048,8,28,26,15,3,3,1,1,3,4,0,23,0,0,2,2,3,1,15,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,2290,2,6,0,0,4,1,3,4,3,3,0,13,0,0,3,17,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3600,1,5,5,4,2,3,3,4,3,3,0,13,0,1,2,2,3,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41,2107,6,5,1,0,1,2,1,1,1,3,0,17,1,1,2,5,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,4115,8,8,4,3,3,3,1,3,3,3,0,19,0,3,3,29,4,1,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,4327,5,5,0,0,2,3,2,4,3,3,0,12,0,3,2,2,4,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,17856,2,32,2,2,4,3,1,3,3,4,0,22,0,1,3,2,3,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28,3196,1,6,6,5,4,2,1,3,3,3,0,12,0,3,2,19,4,1,3,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,19081,5,25,4,2,4,3,2,1,3,3,0,11,0,1,2,15,2,1,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35,8966,3,15,7,7,3,3,1,4,3,3,1,15,0,3,2,17,4,1,1,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2210,1,1,1,0,4,3,2,1,1,3,0,13,1,1,3,17,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,4539,1,10,10,7,2,3,3,1,2,3,0,12,0,1,3,25,3,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2741,1,7,7,7,3,1,3,3,3,3,0,14,0,1,4,6,4,1,1,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,3491,1,10,10,7,3,3,3,1,2,3,0,13,0,3,4,7,4,1,8,9,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,4541,1,20,20,11,4,3,4,2,3,4,0,25,0,0,3,29,4,1,13,17,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2678,1,2,2,1,3,4,4,4,3,3,0,17,0,0,2,21,3,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46,7379,2,12,6,3,4,3,4,3,2,3,0,11,0,1,3,2,4,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,6272,7,10,4,3,4,4,1,1,4,3,0,16,0,1,3,2,5,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,5220,0,12,11,7,2,4,4,2,3,3,1,18,0,1,3,7,4,1,1,9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,2743,1,2,2,2,3,2,2,3,3,4,0,20,0,1,2,13,3,2,2,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32,4998,4,10,8,7,4,3,3,4,3,3,1,14,0,0,2,2,2,2,0,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
